"","dates","DOY","hour","forage.time.minute","forage.bout.minute","zen"
"7866",1990-11-24 17:00:00,NA,NA,NA,NA,NA
"7867",1990-11-24 18:00:00,NA,NA,NA,NA,NA
"7868",1990-11-24 19:00:00,NA,NA,NA,NA,NA
"7869",1990-11-24 20:00:00,NA,NA,NA,NA,NA
"7870",1990-11-24 21:00:00,NA,NA,NA,NA,NA
"7871",1990-11-24 22:00:00,NA,NA,NA,NA,NA
"7872",1990-11-24 23:00:00,NA,NA,NA,NA,NA
"7873",1990-11-25 00:00:00,NA,NA,NA,NA,NA
"7874",1990-11-25 01:00:00,NA,NA,NA,NA,NA
"7875",1990-11-25 02:00:00,NA,NA,NA,NA,NA
"7876",1990-11-25 03:00:00,NA,NA,NA,NA,NA
"7877",1990-11-25 04:00:00,NA,NA,NA,NA,NA
"7878",1990-11-25 05:00:00,NA,NA,NA,NA,NA
"7879",1990-11-25 06:00:00,NA,NA,NA,NA,NA
"7880",1990-11-25 07:00:00,NA,NA,NA,NA,NA
"7881",1990-11-25 08:00:00,NA,NA,NA,NA,NA
"7882",1990-11-25 09:00:00,NA,NA,NA,NA,NA
"7883",1990-11-25 10:00:00,NA,NA,NA,NA,NA
"7884",1990-11-25 11:00:00,NA,NA,NA,NA,NA
"7885",1990-11-25 12:00:00,NA,NA,NA,NA,NA
"7886",1990-11-25 13:00:00,NA,NA,NA,NA,NA
"7887",1990-11-25 14:00:00,NA,NA,NA,NA,NA
"7888",1990-11-25 15:00:00,NA,NA,NA,NA,NA
"7889",1990-11-25 16:00:00,NA,NA,NA,NA,NA
"7890",1990-11-25 17:00:00,NA,NA,NA,NA,NA
"7891",1990-11-25 18:00:00,NA,NA,NA,NA,NA
"7892",1990-11-25 19:00:00,NA,NA,NA,NA,NA
"7893",1990-11-25 20:00:00,NA,NA,NA,NA,NA
"7894",1990-11-25 21:00:00,NA,NA,NA,NA,NA
"7895",1990-11-25 22:00:00,NA,NA,NA,NA,NA
"7896",1990-11-25 23:00:00,NA,NA,NA,NA,NA
"7897",1990-11-26 00:00:00,NA,NA,NA,NA,NA
"7898",1990-11-26 01:00:00,NA,NA,NA,NA,NA
"7899",1990-11-26 02:00:00,NA,NA,NA,NA,NA
"7900",1990-11-26 03:00:00,NA,NA,NA,NA,NA
"7901",1990-11-26 04:00:00,NA,NA,NA,NA,NA
"7902",1990-11-26 05:00:00,NA,NA,NA,NA,NA
"7903",1990-11-26 06:00:00,NA,NA,NA,NA,NA
"7904",1990-11-26 07:00:00,NA,NA,NA,NA,NA
"7905",1990-11-26 08:00:00,NA,NA,NA,NA,NA
"7906",1990-11-26 09:00:00,NA,NA,NA,NA,NA
"7907",1990-11-26 10:00:00,NA,NA,NA,NA,NA
"7908",1990-11-26 11:00:00,NA,NA,NA,NA,NA
"7909",1990-11-26 12:00:00,NA,NA,NA,NA,NA
"7910",1990-11-26 13:00:00,NA,NA,NA,NA,NA
"7911",1990-11-26 14:00:00,NA,NA,NA,NA,NA
"7912",1990-11-26 15:00:00,NA,NA,NA,NA,NA
"7913",1990-11-26 16:00:00,NA,NA,NA,NA,NA
"7914",1990-11-26 17:00:00,NA,NA,NA,NA,NA
"7915",1990-11-26 18:00:00,NA,NA,NA,NA,NA
"7916",1990-11-26 19:00:00,NA,NA,NA,NA,NA
"7917",1990-11-26 20:00:00,NA,NA,NA,NA,NA
"7918",1990-11-26 21:00:00,NA,NA,NA,NA,NA
"7919",1990-11-26 22:00:00,NA,NA,NA,NA,NA
"7920",1990-11-26 23:00:00,NA,NA,NA,NA,NA
"7921",1990-11-27 00:00:00,NA,NA,NA,NA,NA
"7922",1990-11-27 01:00:00,NA,NA,NA,NA,NA
"7923",1990-11-27 02:00:00,NA,NA,NA,NA,NA
"7924",1990-11-27 03:00:00,NA,NA,NA,NA,NA
"7925",1990-11-27 04:00:00,NA,NA,NA,NA,NA
"7926",1990-11-27 05:00:00,NA,NA,NA,NA,NA
"7927",1990-11-27 06:00:00,NA,NA,NA,NA,NA
"7928",1990-11-27 07:00:00,NA,NA,NA,NA,NA
"7929",1990-11-27 08:00:00,NA,NA,NA,NA,NA
"7930",1990-11-27 09:00:00,NA,NA,NA,NA,NA
"7931",1990-11-27 10:00:00,NA,NA,NA,NA,NA
"7932",1990-11-27 11:00:00,NA,NA,NA,NA,NA
"7933",1990-11-27 12:00:00,NA,NA,NA,NA,NA
"7934",1990-11-27 13:00:00,NA,NA,NA,NA,NA
"7935",1990-11-27 14:00:00,NA,NA,NA,NA,NA
"7936",1990-11-27 15:00:00,NA,NA,NA,NA,NA
"7937",1990-11-27 16:00:00,NA,NA,NA,NA,NA
"7938",1990-11-27 17:00:00,NA,NA,NA,NA,NA
"7939",1990-11-27 18:00:00,NA,NA,NA,NA,NA
"7940",1990-11-27 19:00:00,NA,NA,NA,NA,NA
"7941",1990-11-27 20:00:00,NA,NA,NA,NA,NA
"7942",1990-11-27 21:00:00,NA,NA,NA,NA,NA
"7943",1990-11-27 22:00:00,NA,NA,NA,NA,NA
"7944",1990-11-27 23:00:00,NA,NA,NA,NA,NA
"7945",1990-11-28 00:00:00,NA,NA,NA,NA,NA
"7946",1990-11-28 01:00:00,NA,NA,NA,NA,NA
"7947",1990-11-28 02:00:00,NA,NA,NA,NA,NA
"7948",1990-11-28 03:00:00,NA,NA,NA,NA,NA
"7949",1990-11-28 04:00:00,NA,NA,NA,NA,NA
"7950",1990-11-28 05:00:00,NA,NA,NA,NA,NA
"7951",1990-11-28 06:00:00,NA,NA,NA,NA,NA
"7952",1990-11-28 07:00:00,NA,NA,NA,NA,NA
"7953",1990-11-28 08:00:00,NA,NA,NA,NA,NA
"7954",1990-11-28 09:00:00,NA,NA,NA,NA,NA
"7955",1990-11-28 10:00:00,NA,NA,NA,NA,NA
"7956",1990-11-28 11:00:00,NA,NA,NA,NA,NA
"7957",1990-11-28 12:00:00,NA,NA,NA,NA,NA
"7958",1990-11-28 13:00:00,NA,NA,NA,NA,NA
"7959",1990-11-28 14:00:00,NA,NA,NA,NA,NA
"7960",1990-11-28 15:00:00,NA,NA,NA,NA,NA
"7961",1990-11-28 16:00:00,NA,NA,NA,NA,NA
"7962",1990-11-28 17:00:00,NA,NA,NA,NA,NA
"7963",1990-11-28 18:00:00,NA,NA,NA,NA,NA
"7964",1990-11-28 19:00:00,NA,NA,NA,NA,NA
"7965",1990-11-28 20:00:00,NA,NA,NA,NA,NA
"7966",1990-11-28 21:00:00,NA,NA,NA,NA,NA
"7967",1990-11-28 22:00:00,NA,NA,NA,NA,NA
"7968",1990-11-28 23:00:00,NA,NA,NA,NA,NA
"7969",1990-11-29 00:00:00,NA,NA,NA,NA,NA
"7970",1990-11-29 01:00:00,NA,NA,NA,NA,NA
"7971",1990-11-29 02:00:00,NA,NA,NA,NA,NA
"7972",1990-11-29 03:00:00,NA,NA,NA,NA,NA
"7973",1990-11-29 04:00:00,NA,NA,NA,NA,NA
"7974",1990-11-29 05:00:00,NA,NA,NA,NA,NA
"7975",1990-11-29 06:00:00,NA,NA,NA,NA,NA
"7976",1990-11-29 07:00:00,NA,NA,NA,NA,NA
"7977",1990-11-29 08:00:00,NA,NA,NA,NA,NA
"7978",1990-11-29 09:00:00,NA,NA,NA,NA,NA
"7979",1990-11-29 10:00:00,NA,NA,NA,NA,NA
"7980",1990-11-29 11:00:00,NA,NA,NA,NA,NA
"7981",1990-11-29 12:00:00,NA,NA,NA,NA,NA
"7982",1990-11-29 13:00:00,NA,NA,NA,NA,NA
"7983",1990-11-29 14:00:00,NA,NA,NA,NA,NA
"7984",1990-11-29 15:00:00,NA,NA,NA,NA,NA
"7985",1990-11-29 16:00:00,NA,NA,NA,NA,NA
"7986",1990-11-29 17:00:00,NA,NA,NA,NA,NA
"7987",1990-11-29 18:00:00,NA,NA,NA,NA,NA
"7988",1990-11-29 19:00:00,NA,NA,NA,NA,NA
"7989",1990-11-29 20:00:00,NA,NA,NA,NA,NA
"7990",1990-11-29 21:00:00,NA,NA,NA,NA,NA
"7991",1990-11-29 22:00:00,NA,NA,NA,NA,NA
"7992",1990-11-29 23:00:00,NA,NA,NA,NA,NA
"7993",1990-11-30 00:00:00,NA,NA,NA,NA,NA
"7994",1990-11-30 01:00:00,NA,NA,NA,NA,NA
"7995",1990-11-30 02:00:00,NA,NA,NA,NA,NA
"7996",1990-11-30 03:00:00,NA,NA,NA,NA,NA
"7997",1990-11-30 04:00:00,NA,NA,NA,NA,NA
"7998",1990-11-30 05:00:00,NA,NA,NA,NA,NA
"7999",1990-11-30 06:00:00,NA,NA,NA,NA,NA
"8000",1990-11-30 07:00:00,NA,NA,NA,NA,NA
"8001",1990-11-30 08:00:00,NA,NA,NA,NA,NA
"8002",1990-11-30 09:00:00,NA,NA,NA,NA,NA
"8003",1990-11-30 10:00:00,NA,NA,NA,NA,NA
"8004",1990-11-30 11:00:00,NA,NA,NA,NA,NA
"8005",1990-11-30 12:00:00,NA,NA,NA,NA,NA
"8006",1990-11-30 13:00:00,NA,NA,NA,NA,NA
"8007",1990-11-30 14:00:00,NA,NA,NA,NA,NA
"8008",1990-11-30 15:00:00,NA,NA,NA,NA,NA
"8009",1990-11-30 16:00:00,NA,NA,NA,NA,NA
"8010",1990-11-30 17:00:00,NA,NA,NA,NA,NA
"8011",1990-11-30 18:00:00,NA,NA,NA,NA,NA
"8012",1990-11-30 19:00:00,NA,NA,NA,NA,NA
"8013",1990-11-30 20:00:00,NA,NA,NA,NA,NA
"8014",1990-11-30 21:00:00,NA,NA,NA,NA,NA
"8015",1990-11-30 22:00:00,NA,NA,NA,NA,NA
"8016",1990-11-30 23:00:00,NA,NA,NA,NA,NA
"8017",1990-12-01 00:00:00,NA,NA,NA,NA,NA
"8018",1990-12-01 01:00:00,NA,NA,NA,NA,NA
"8019",1990-12-01 02:00:00,NA,NA,NA,NA,NA
"8020",1990-12-01 03:00:00,NA,NA,NA,NA,NA
"8021",1990-12-01 04:00:00,NA,NA,NA,NA,NA
"8022",1990-12-01 05:00:00,NA,NA,NA,NA,NA
"8023",1990-12-01 06:00:00,NA,NA,NA,NA,NA
"8024",1990-12-01 07:00:00,NA,NA,NA,NA,NA
"8025",1990-12-01 08:00:00,NA,NA,NA,NA,NA
"8026",1990-12-01 09:00:00,NA,NA,NA,NA,NA
"8027",1990-12-01 10:00:00,NA,NA,NA,NA,NA
"8028",1990-12-01 11:00:00,NA,NA,NA,NA,NA
"8029",1990-12-01 12:00:00,NA,NA,NA,NA,NA
"8030",1990-12-01 13:00:00,NA,NA,NA,NA,NA
"8031",1990-12-01 14:00:00,NA,NA,NA,NA,NA
"8032",1990-12-01 15:00:00,NA,NA,NA,NA,NA
"8033",1990-12-01 16:00:00,NA,NA,NA,NA,NA
"8034",1990-12-01 17:00:00,NA,NA,NA,NA,NA
"8035",1990-12-01 18:00:00,NA,NA,NA,NA,NA
"8036",1990-12-01 19:00:00,NA,NA,NA,NA,NA
"8037",1990-12-01 20:00:00,NA,NA,NA,NA,NA
"8038",1990-12-01 21:00:00,NA,NA,NA,NA,NA
"8039",1990-12-01 22:00:00,NA,NA,NA,NA,NA
"8040",1990-12-01 23:00:00,NA,NA,NA,NA,NA
"8041",1990-12-02 00:00:00,NA,NA,NA,NA,NA
"8042",1990-12-02 01:00:00,NA,NA,NA,NA,NA
"8043",1990-12-02 02:00:00,NA,NA,NA,NA,NA
"8044",1990-12-02 03:00:00,NA,NA,NA,NA,NA
"8045",1990-12-02 04:00:00,NA,NA,NA,NA,NA
"8046",1990-12-02 05:00:00,NA,NA,NA,NA,NA
"8047",1990-12-02 06:00:00,NA,NA,NA,NA,NA
"8048",1990-12-02 07:00:00,NA,NA,NA,NA,NA
"8049",1990-12-02 08:00:00,NA,NA,NA,NA,NA
"8050",1990-12-02 09:00:00,NA,NA,NA,NA,NA
"8051",1990-12-02 10:00:00,NA,NA,NA,NA,NA
"8052",1990-12-02 11:00:00,NA,NA,NA,NA,NA
"8053",1990-12-02 12:00:00,NA,NA,NA,NA,NA
"8054",1990-12-02 13:00:00,NA,NA,NA,NA,NA
"8055",1990-12-02 14:00:00,NA,NA,NA,NA,NA
"8056",1990-12-02 15:00:00,NA,NA,NA,NA,NA
"8057",1990-12-02 16:00:00,NA,NA,NA,NA,NA
"8058",1990-12-02 17:00:00,NA,NA,NA,NA,NA
"8059",1990-12-02 18:00:00,NA,NA,NA,NA,NA
"8060",1990-12-02 19:00:00,NA,NA,NA,NA,NA
"8061",1990-12-02 20:00:00,NA,NA,NA,NA,NA
"8062",1990-12-02 21:00:00,NA,NA,NA,NA,NA
"8063",1990-12-02 22:00:00,NA,NA,NA,NA,NA
"8064",1990-12-02 23:00:00,NA,NA,NA,NA,NA
"8065",1990-12-03 00:00:00,NA,NA,NA,NA,NA
"8066",1990-12-03 01:00:00,NA,NA,NA,NA,NA
"8067",1990-12-03 02:00:00,NA,NA,NA,NA,NA
"8068",1990-12-03 03:00:00,NA,NA,NA,NA,NA
"8069",1990-12-03 04:00:00,NA,NA,NA,NA,NA
"8070",1990-12-03 05:00:00,NA,NA,NA,NA,NA
"8071",1990-12-03 06:00:00,NA,NA,NA,NA,NA
"8072",1990-12-03 07:00:00,NA,NA,NA,NA,NA
"8073",1990-12-03 08:00:00,NA,NA,NA,NA,NA
"8074",1990-12-03 09:00:00,NA,NA,NA,NA,NA
"8075",1990-12-03 10:00:00,NA,NA,NA,NA,NA
"8076",1990-12-03 11:00:00,NA,NA,NA,NA,NA
"8077",1990-12-03 12:00:00,NA,NA,NA,NA,NA
"8078",1990-12-03 13:00:00,NA,NA,NA,NA,NA
"8079",1990-12-03 14:00:00,NA,NA,NA,NA,NA
"8080",1990-12-03 15:00:00,NA,NA,NA,NA,NA
"8081",1990-12-03 16:00:00,NA,NA,NA,NA,NA
"8082",1990-12-03 17:00:00,NA,NA,NA,NA,NA
"8083",1990-12-03 18:00:00,NA,NA,NA,NA,NA
"8084",1990-12-03 19:00:00,NA,NA,NA,NA,NA
"8085",1990-12-03 20:00:00,NA,NA,NA,NA,NA
"8086",1990-12-03 21:00:00,NA,NA,NA,NA,NA
"8087",1990-12-03 22:00:00,NA,NA,NA,NA,NA
"8088",1990-12-03 23:00:00,NA,NA,NA,NA,NA
"8089",1990-12-04 00:00:00,NA,NA,NA,NA,NA
"8090",1990-12-04 01:00:00,NA,NA,NA,NA,NA
"8091",1990-12-04 02:00:00,NA,NA,NA,NA,NA
"8092",1990-12-04 03:00:00,NA,NA,NA,NA,NA
"8093",1990-12-04 04:00:00,NA,NA,NA,NA,NA
"8094",1990-12-04 05:00:00,NA,NA,NA,NA,NA
"8095",1990-12-04 06:00:00,NA,NA,NA,NA,NA
"8096",1990-12-04 07:00:00,NA,NA,NA,NA,NA
"8097",1990-12-04 08:00:00,NA,NA,NA,NA,NA
"8098",1990-12-04 09:00:00,NA,NA,NA,NA,NA
"8099",1990-12-04 10:00:00,NA,NA,NA,NA,NA
"8100",1990-12-04 11:00:00,NA,NA,NA,NA,NA
"8101",1990-12-04 12:00:00,NA,NA,NA,NA,NA
"8102",1990-12-04 13:00:00,NA,NA,NA,NA,NA
"8103",1990-12-04 14:00:00,NA,NA,NA,NA,NA
"8104",1990-12-04 15:00:00,NA,NA,NA,NA,NA
"8105",1990-12-04 16:00:00,NA,NA,NA,NA,NA
"8106",1990-12-04 17:00:00,NA,NA,NA,NA,NA
"8107",1990-12-04 18:00:00,NA,NA,NA,NA,NA
"8108",1990-12-04 19:00:00,NA,NA,NA,NA,NA
"8109",1990-12-04 20:00:00,NA,NA,NA,NA,NA
"8110",1990-12-04 21:00:00,NA,NA,NA,NA,NA
"8111",1990-12-04 22:00:00,NA,NA,NA,NA,NA
"8112",1990-12-04 23:00:00,NA,NA,NA,NA,NA
"8113",1990-12-05 00:00:00,NA,NA,NA,NA,NA
"8114",1990-12-05 01:00:00,NA,NA,NA,NA,NA
"8115",1990-12-05 02:00:00,NA,NA,NA,NA,NA
"8116",1990-12-05 03:00:00,NA,NA,NA,NA,NA
"8117",1990-12-05 04:00:00,NA,NA,NA,NA,NA
"8118",1990-12-05 05:00:00,NA,NA,NA,NA,NA
"8119",1990-12-05 06:00:00,NA,NA,NA,NA,NA
"8120",1990-12-05 07:00:00,NA,NA,NA,NA,NA
"8121",1990-12-05 08:00:00,NA,NA,NA,NA,NA
"8122",1990-12-05 09:00:00,NA,NA,NA,NA,NA
"8123",1990-12-05 10:00:00,NA,NA,NA,NA,NA
"8124",1990-12-05 11:00:00,NA,NA,NA,NA,NA
"8125",1990-12-05 12:00:00,NA,NA,NA,NA,NA
"8126",1990-12-05 13:00:00,NA,NA,NA,NA,NA
"8127",1990-12-05 14:00:00,NA,NA,NA,NA,NA
"8128",1990-12-05 15:00:00,NA,NA,NA,NA,NA
"8129",1990-12-05 16:00:00,NA,NA,NA,NA,NA
"8130",1990-12-05 17:00:00,NA,NA,NA,NA,NA
"8131",1990-12-05 18:00:00,NA,NA,NA,NA,NA
"8132",1990-12-05 19:00:00,NA,NA,NA,NA,NA
"8133",1990-12-05 20:00:00,NA,NA,NA,NA,NA
"8134",1990-12-05 21:00:00,NA,NA,NA,NA,NA
"8135",1990-12-05 22:00:00,NA,NA,NA,NA,NA
"8136",1990-12-05 23:00:00,NA,NA,NA,NA,NA
"8137",1990-12-06 00:00:00,NA,NA,NA,NA,NA
"8138",1990-12-06 01:00:00,NA,NA,NA,NA,NA
"8139",1990-12-06 02:00:00,NA,NA,NA,NA,NA
"8140",1990-12-06 03:00:00,NA,NA,NA,NA,NA
"8141",1990-12-06 04:00:00,NA,NA,NA,NA,NA
"8142",1990-12-06 05:00:00,NA,NA,NA,NA,NA
"8143",1990-12-06 06:00:00,NA,NA,NA,NA,NA
"8144",1990-12-06 07:00:00,NA,NA,NA,NA,NA
"8145",1990-12-06 08:00:00,NA,NA,NA,NA,NA
"8146",1990-12-06 09:00:00,NA,NA,NA,NA,NA
"8147",1990-12-06 10:00:00,NA,NA,NA,NA,NA
"8148",1990-12-06 11:00:00,NA,NA,NA,NA,NA
"8149",1990-12-06 12:00:00,NA,NA,NA,NA,NA
"8150",1990-12-06 13:00:00,NA,NA,NA,NA,NA
"8151",1990-12-06 14:00:00,NA,NA,NA,NA,NA
"8152",1990-12-06 15:00:00,NA,NA,NA,NA,NA
"8153",1990-12-06 16:00:00,NA,NA,NA,NA,NA
"8154",1990-12-06 17:00:00,NA,NA,NA,NA,NA
"8155",1990-12-06 18:00:00,NA,NA,NA,NA,NA
"8156",1990-12-06 19:00:00,NA,NA,NA,NA,NA
"8157",1990-12-06 20:00:00,NA,NA,NA,NA,NA
"8158",1990-12-06 21:00:00,NA,NA,NA,NA,NA
"8159",1990-12-06 22:00:00,NA,NA,NA,NA,NA
"8160",1990-12-06 23:00:00,NA,NA,NA,NA,NA
"8161",1990-12-07 00:00:00,NA,NA,NA,NA,NA
"8162",1990-12-07 01:00:00,NA,NA,NA,NA,NA
"8163",1990-12-07 02:00:00,NA,NA,NA,NA,NA
"8164",1990-12-07 03:00:00,NA,NA,NA,NA,NA
"8165",1990-12-07 04:00:00,NA,NA,NA,NA,NA
"8166",1990-12-07 05:00:00,NA,NA,NA,NA,NA
"8167",1990-12-07 06:00:00,NA,NA,NA,NA,NA
"8168",1990-12-07 07:00:00,NA,NA,NA,NA,NA
"8169",1990-12-07 08:00:00,NA,NA,NA,NA,NA
"8170",1990-12-07 09:00:00,NA,NA,NA,NA,NA
"8171",1990-12-07 10:00:00,NA,NA,NA,NA,NA
"8172",1990-12-07 11:00:00,NA,NA,NA,NA,NA
"8173",1990-12-07 12:00:00,NA,NA,NA,NA,NA
"8174",1990-12-07 13:00:00,NA,NA,NA,NA,NA
"8175",1990-12-07 14:00:00,NA,NA,NA,NA,NA
"8176",1990-12-07 15:00:00,NA,NA,NA,NA,NA
"8177",1990-12-07 16:00:00,NA,NA,NA,NA,NA
"8178",1990-12-07 17:00:00,NA,NA,NA,NA,NA
"8179",1990-12-07 18:00:00,NA,NA,NA,NA,NA
"8180",1990-12-07 19:00:00,NA,NA,NA,NA,NA
"8181",1990-12-07 20:00:00,NA,NA,NA,NA,NA
"8182",1990-12-07 21:00:00,NA,NA,NA,NA,NA
"8183",1990-12-07 22:00:00,NA,NA,NA,NA,NA
"8184",1990-12-07 23:00:00,NA,NA,NA,NA,NA
"8185",1990-12-08 00:00:00,NA,NA,NA,NA,NA
"8186",1990-12-08 01:00:00,NA,NA,NA,NA,NA
"8187",1990-12-08 02:00:00,NA,NA,NA,NA,NA
"8188",1990-12-08 03:00:00,NA,NA,NA,NA,NA
"8189",1990-12-08 04:00:00,NA,NA,NA,NA,NA
"8190",1990-12-08 05:00:00,NA,NA,NA,NA,NA
"8191",1990-12-08 06:00:00,NA,NA,NA,NA,NA
"8192",1990-12-08 07:00:00,NA,NA,NA,NA,NA
"8193",1990-12-08 08:00:00,NA,NA,NA,NA,NA
"8194",1990-12-08 09:00:00,NA,NA,NA,NA,NA
"8195",1990-12-08 10:00:00,NA,NA,NA,NA,NA
"8196",1990-12-08 11:00:00,NA,NA,NA,NA,NA
"8197",1990-12-08 12:00:00,NA,NA,NA,NA,NA
"8198",1990-12-08 13:00:00,NA,NA,NA,NA,NA
"8199",1990-12-08 14:00:00,NA,NA,NA,NA,NA
"8200",1990-12-08 15:00:00,NA,NA,NA,NA,NA
"8201",1990-12-08 16:00:00,NA,NA,NA,NA,NA
"8202",1990-12-08 17:00:00,NA,NA,NA,NA,NA
"8203",1990-12-08 18:00:00,NA,NA,NA,NA,NA
"8204",1990-12-08 19:00:00,NA,NA,NA,NA,NA
"8205",1990-12-08 20:00:00,NA,NA,NA,NA,NA
"8206",1990-12-08 21:00:00,NA,NA,NA,NA,NA
"8207",1990-12-08 22:00:00,NA,NA,NA,NA,NA
"8208",1990-12-08 23:00:00,NA,NA,NA,NA,NA
"8209",1990-12-09 00:00:00,NA,NA,NA,NA,NA
"8210",1990-12-09 01:00:00,NA,NA,NA,NA,NA
"8211",1990-12-09 02:00:00,NA,NA,NA,NA,NA
"8212",1990-12-09 03:00:00,NA,NA,NA,NA,NA
"8213",1990-12-09 04:00:00,NA,NA,NA,NA,NA
"8214",1990-12-09 05:00:00,NA,NA,NA,NA,NA
"8215",1990-12-09 06:00:00,NA,NA,NA,NA,NA
"8216",1990-12-09 07:00:00,NA,NA,NA,NA,NA
"8217",1990-12-09 08:00:00,NA,NA,NA,NA,NA
"8218",1990-12-09 09:00:00,NA,NA,NA,NA,NA
"8219",1990-12-09 10:00:00,NA,NA,NA,NA,NA
"8220",1990-12-09 11:00:00,NA,NA,NA,NA,NA
"8221",1990-12-09 12:00:00,NA,NA,NA,NA,NA
"8222",1990-12-09 13:00:00,NA,NA,NA,NA,NA
"8223",1990-12-09 14:00:00,NA,NA,NA,NA,NA
"8224",1990-12-09 15:00:00,NA,NA,NA,NA,NA
"8225",1990-12-09 16:00:00,NA,NA,NA,NA,NA
"8226",1990-12-09 17:00:00,NA,NA,NA,NA,NA
"8227",1990-12-09 18:00:00,NA,NA,NA,NA,NA
"8228",1990-12-09 19:00:00,NA,NA,NA,NA,NA
"8229",1990-12-09 20:00:00,NA,NA,NA,NA,NA
"8230",1990-12-09 21:00:00,NA,NA,NA,NA,NA
"8231",1990-12-09 22:00:00,NA,NA,NA,NA,NA
"8232",1990-12-09 23:00:00,NA,NA,NA,NA,NA
"8233",1990-12-10 00:00:00,NA,NA,NA,NA,NA
"8234",1990-12-10 01:00:00,NA,NA,NA,NA,NA
"8235",1990-12-10 02:00:00,NA,NA,NA,NA,NA
"8236",1990-12-10 03:00:00,NA,NA,NA,NA,NA
"8237",1990-12-10 04:00:00,NA,NA,NA,NA,NA
"8238",1990-12-10 05:00:00,NA,NA,NA,NA,NA
"8239",1990-12-10 06:00:00,NA,NA,NA,NA,NA
"8240",1990-12-10 07:00:00,NA,NA,NA,NA,NA
"8241",1990-12-10 08:00:00,NA,NA,NA,NA,NA
"8242",1990-12-10 09:00:00,NA,NA,NA,NA,NA
"8243",1990-12-10 10:00:00,NA,NA,NA,NA,NA
"8244",1990-12-10 11:00:00,NA,NA,NA,NA,NA
"8245",1990-12-10 12:00:00,NA,NA,NA,NA,NA
"8246",1990-12-10 13:00:00,NA,NA,NA,NA,NA
"8247",1990-12-10 14:00:00,NA,NA,NA,NA,NA
"8248",1990-12-10 15:00:00,NA,NA,NA,NA,NA
"8249",1990-12-10 16:00:00,NA,NA,NA,NA,NA
"8250",1990-12-10 17:00:00,NA,NA,NA,NA,NA
"8251",1990-12-10 18:00:00,NA,NA,NA,NA,NA
"8252",1990-12-10 19:00:00,NA,NA,NA,NA,NA
"8253",1990-12-10 20:00:00,NA,NA,NA,NA,NA
"8254",1990-12-10 21:00:00,NA,NA,NA,NA,NA
"8255",1990-12-10 22:00:00,NA,NA,NA,NA,NA
"8256",1990-12-10 23:00:00,NA,NA,NA,NA,NA
"8257",1990-12-11 00:00:00,NA,NA,NA,NA,NA
"8258",1990-12-11 01:00:00,NA,NA,NA,NA,NA
"8259",1990-12-11 02:00:00,NA,NA,NA,NA,NA
"8260",1990-12-11 03:00:00,NA,NA,NA,NA,NA
"8261",1990-12-11 04:00:00,NA,NA,NA,NA,NA
"8262",1990-12-11 05:00:00,NA,NA,NA,NA,NA
"8263",1990-12-11 06:00:00,NA,NA,NA,NA,NA
"8264",1990-12-11 07:00:00,NA,NA,NA,NA,NA
"8265",1990-12-11 08:00:00,NA,NA,NA,NA,NA
"8266",1990-12-11 09:00:00,NA,NA,NA,NA,NA
"8267",1990-12-11 10:00:00,NA,NA,NA,NA,NA
"8268",1990-12-11 11:00:00,NA,NA,NA,NA,NA
"8269",1990-12-11 12:00:00,NA,NA,NA,NA,NA
"8270",1990-12-11 13:00:00,NA,NA,NA,NA,NA
"8271",1990-12-11 14:00:00,NA,NA,NA,NA,NA
"8272",1990-12-11 15:00:00,NA,NA,NA,NA,NA
"8273",1990-12-11 16:00:00,NA,NA,NA,NA,NA
"8274",1990-12-11 17:00:00,NA,NA,NA,NA,NA
"8275",1990-12-11 18:00:00,NA,NA,NA,NA,NA
"8276",1990-12-11 19:00:00,NA,NA,NA,NA,NA
"8277",1990-12-11 20:00:00,NA,NA,NA,NA,NA
"8278",1990-12-11 21:00:00,NA,NA,NA,NA,NA
"8279",1990-12-11 22:00:00,NA,NA,NA,NA,NA
"8280",1990-12-11 23:00:00,NA,NA,NA,NA,NA
"8281",1990-12-12 00:00:00,NA,NA,NA,NA,NA
"8282",1990-12-12 01:00:00,NA,NA,NA,NA,NA
"8283",1990-12-12 02:00:00,NA,NA,NA,NA,NA
"8284",1990-12-12 03:00:00,NA,NA,NA,NA,NA
"8285",1990-12-12 04:00:00,NA,NA,NA,NA,NA
"8286",1990-12-12 05:00:00,NA,NA,NA,NA,NA
"8287",1990-12-12 06:00:00,NA,NA,NA,NA,NA
"8288",1990-12-12 07:00:00,NA,NA,NA,NA,NA
"8289",1990-12-12 08:00:00,NA,NA,NA,NA,NA
"8290",1990-12-12 09:00:00,NA,NA,NA,NA,NA
"8291",1990-12-12 10:00:00,NA,NA,NA,NA,NA
"8292",1990-12-12 11:00:00,NA,NA,NA,NA,NA
"8293",1990-12-12 12:00:00,NA,NA,NA,NA,NA
"8294",1990-12-12 13:00:00,NA,NA,NA,NA,NA
"8295",1990-12-12 14:00:00,NA,NA,NA,NA,NA
"8296",1990-12-12 15:00:00,NA,NA,NA,NA,NA
"8297",1990-12-12 16:00:00,NA,NA,NA,NA,NA
"8298",1990-12-12 17:00:00,NA,NA,NA,NA,NA
"8299",1990-12-12 18:00:00,NA,NA,NA,NA,NA
"8300",1990-12-12 19:00:00,NA,NA,NA,NA,NA
"8301",1990-12-12 20:00:00,NA,NA,NA,NA,NA
